Samples,timestamp,Roll,Pitch,Yow,X,Y,Z,RSSI,Distance,Label
2978,52:49.5,-0.04,0.03,0.01,0.43,-0.05,10.91,-62,8.322608714,DA
2979,52:49.5,-0.04,0.03,0.01,0.44,-0.05,10.92,-62,8.322608714,DA
2980,52:49.6,-0.04,0.03,0.01,0.44,-0.04,10.9,-62,8.322608714,DA
2981,52:49.6,-0.04,0.03,0.01,0.43,-0.05,10.92,-62,8.322608714,DA
2982,52:49.7,-0.04,0.03,0.01,0.43,-0.05,10.91,-62,8.322608714,DA
2983,52:49.8,-0.04,0.03,0.01,0.43,-0.05,10.92,-62,8.322608714,DA
2984,52:49.8,-0.04,0.03,0.01,0.43,-0.04,10.92,-62,8.322608714,DA
2985,52:49.9,-0.04,0.03,0.01,0.44,-0.05,10.91,-62,8.322608714,DA
2986,52:50.0,-0.04,0.03,0.01,0.44,-0.04,10.91,-62,8.322608714,DA
2987,52:50.4,-0.04,0.03,0.01,0.43,-0.04,10.93,-62,8.322608714,DA
2988,52:51.0,-0.04,0.03,0.01,0.44,-0.03,10.92,-62,8.322608714,DA
2989,52:50.2,-0.04,0.03,0.01,0.43,-0.03,10.91,-62,8.322608714,DA
2990,52:50.2,-0.04,0.03,0.01,0.43,-0.04,10.92,-62,8.322608714,DA
2991,52:50.3,-0.04,0.03,0.01,0.44,-0.04,10.9,-62,8.322608714,DA
2992,52:50.3,-0.04,0.03,0.01,0.43,-0.05,10.9,-62,8.322608714,DA
2993,52:50.4,-0.04,0.03,0.01,0.44,-0.04,10.91,-62,8.322608714,DA
2994,52:50.5,-0.04,0.03,0.01,0.42,-0.05,10.9,-62,8.322608714,DA
2995,52:50.5,-0.04,0.03,0.01,0.43,-0.04,10.91,-62,8.322608714,DA
2996,52:50.6,-0.04,0.03,0.01,0.43,-0.04,10.91,-62,8.322608714,DA
2997,52:50.6,-0.04,0.03,0.01,0.44,-0.04,10.91,-62,8.322608714,DA
2998,52:50.7,-0.04,0.03,0.01,0.43,-0.04,10.91,-62,8.322608714,DA
2999,52:50.7,-0.04,0.03,0.01,0.43,-0.04,10.92,-62,8.322608714,DA
3000,52:50.8,-0.04,0.03,0.01,0.43,-0.05,10.92,-62,8.322608714,DA
3001,52:50.9,-0.04,0.03,0.01,0.43,-0.05,10.91,-62,8.322608714,DA
3002,52:50.9,-0.04,0.03,0.01,0.44,-0.05,10.92,-62,8.322608714,DA
3003,52:51.0,-0.04,0.03,0.01,0.43,-0.04,10.92,-62,8.322608714,DA
3004,52:51.5,-0.04,0.03,0.01,0.44,-0.04,10.93,-62,8.322608714,DA
3005,52:51.1,-0.04,0.03,0.01,0.43,-0.06,10.91,-62,8.322608714,DA
3006,52:51.2,-0.04,0.03,0.01,0.43,-0.05,10.91,-62,8.322608714,DA
3007,52:51.2,-0.04,0.03,0.01,0.43,-0.04,10.91,-62,8.322608714,DA
3008,52:51.3,-0.04,0.03,0.01,0.42,-0.04,10.91,-62,8.322608714,DA
3009,52:51.3,-0.04,0.03,0.01,0.43,-0.05,10.93,-62,8.322608714,DA
3010,52:51.4,-0.04,0.03,0.01,0.44,-0.05,10.91,-62,8.322608714,DA
3011,52:51.5,-0.04,0.03,0.01,0.43,-0.04,10.91,-62,8.322608714,DA
3012,52:51.5,-0.04,0.03,0.01,0.44,-0.04,10.92,-62,8.322608714,DA
3013,52:51.6,-0.04,0.03,0.01,0.43,-0.05,10.91,-62,8.322608714,DA
3014,52:51.7,-0.04,0.03,0.01,0.43,-0.04,10.93,-62,8.322608714,DA
3015,52:51.7,-0.04,0.03,0.01,0.44,-0.03,10.92,-62,8.322608714,DA
3016,52:51.8,-0.04,0.03,0.01,0.43,-0.05,10.9,-62,8.322608714,DA
3017,52:51.8,-0.04,0.03,0.01,0.43,-0.04,10.91,-62,8.322608714,DA
3018,52:51.9,-0.04,0.03,0.01,0.43,-0.04,10.91,-62,8.322608714,DA
3019,52:52.0,-0.04,0.03,0.01,0.43,-0.04,10.9,-62,8.322608714,DA
3020,52:52.1,-0.04,0.03,0.01,0.43,-0.05,10.91,-62,8.322608714,DA
3021,52:52.8,-0.04,0.03,0.01,0.44,-0.04,10.91,-62,8.322608714,DA
3022,52:52.1,-0.04,0.03,0.01,0.44,-0.05,10.92,-62,8.322608714,DA
3023,52:52.2,-0.04,0.03,0.01,0.44,-0.04,10.91,-62,8.322608714,DA
3024,52:52.3,-0.04,0.03,0.01,0.43,-0.05,10.91,-62,8.322608714,DA
3025,52:52.3,-0.04,0.03,0.01,0.42,-0.05,10.91,-62,8.322608714,DA
3026,52:52.4,-0.04,0.03,0.01,0.43,-0.04,10.92,-62,8.322608714,DA
3027,52:52.4,-0.04,0.03,0.01,0.43,-0.05,10.92,-62,8.322608714,DA
3028,52:52.5,-0.04,0.03,0.01,0.43,-0.05,10.91,-62,8.322608714,DA
3029,52:52.6,-0.04,0.03,0.01,0.43,-0.05,10.91,-62,8.322608714,DA
3030,52:52.6,-0.04,0.03,0.01,0.43,-0.05,10.92,-62,8.322608714,DA
3031,52:52.7,-0.04,0.03,0.01,0.31,0.28,11.21,-62,8.322608714,DA
3032,52:52.7,-0.03,0.08,-0.18,0.72,4.54,11.38,-62,8.322608714,DA
3033,52:52.8,-0.23,0.05,-0.32,0.72,4.47,11.68,-63,8.749317987,DA
3034,52:52.9,-0.06,0.03,-0.48,0.62,4.26,10.8,-63,8.749317987,DA
3035,52:52.9,0.14,0.04,-0.28,0.6,2.54,10.14,-64,9.197905113,DA
3036,52:53.0,-0.05,0.12,0.01,0.2,1.41,10.67,-64,9.197905113,DA
3037,52:53.5,-0.27,-0.04,0.03,0.55,0.25,11.07,-64,9.197905113,DA
3038,52:53.1,0.14,0.01,0.03,0.5,-0.23,9.69,-64,9.197905113,DA
3039,52:53.2,-0.22,0.1,0.08,0.35,-4.34,11.25,-63,8.749317987,DA
3040,52:53.2,-0.03,0.07,0.14,0.5,-5,11.31,-63,8.749317987,DA
3041,52:53.2,0.07,0.09,0.09,0.43,-5.27,10.4,-62,8.322608714,DA
3042,52:53.3,0.06,-0.02,0.06,0.37,-4.38,10.24,-62,8.322608714,DA
3043,52:53.3,0.06,0.02,0.04,0.44,-2.16,10.49,-62,8.322608714,DA
3044,52:53.4,-0.08,0.06,-0.03,0.35,-1.64,10.93,-62,8.322608714,DA
3045,52:53.4,-0.05,0.03,0.02,0.6,-1.61,10.73,-62,8.322608714,DA
3046,52:53.5,0.05,0.04,0.05,0.41,-0.28,10.86,-62,8.322608714,DA
3047,52:53.6,-0.03,0.04,0.02,0.4,0.14,10.89,-62,8.322608714,DA
3048,52:53.6,-0.05,0.03,0,0.4,-0.31,10.93,-62,8.322608714,DA
3049,52:53.7,0.09,-0.08,0.34,-0.84,2.18,11.15,-62,8.322608714,DA
3050,52:53.8,-0.07,0,1.14,0.95,-0.78,10.77,-62,8.322608714,DA
3051,52:53.9,0.01,0.02,0.1,0.46,0.24,10.95,-62,8.322608714,DA
3052,52:53.9,-0.05,0.04,0.02,0.44,-0.27,10.92,-62,8.322608714,DA
3053,52:54.1,-0.04,0.03,0.02,0.45,-0.12,10.89,-62,8.322608714,DA
3054,52:54.7,-0.04,0.03,0.02,0.46,-0.12,10.9,-62,8.322608714,DA
3055,52:54.1,-0.04,0.03,0.02,0.45,-0.09,10.9,-62,8.322608714,DA
3056,52:54.2,-0.04,0.03,0.01,0.46,-0.14,10.91,-62,8.322608714,DA
3057,52:54.3,-0.04,0.03,0.01,0.44,-0.17,10.92,-62,8.322608714,DA
3058,52:54.3,-0.04,0.03,0.01,0.46,-0.17,10.91,-62,8.322608714,DA
3059,52:54.4,-0.04,0.03,0.02,0.46,-0.16,10.9,-62,8.322608714,DA
3060,52:54.4,-0.04,0.03,0.01,0.46,-0.15,10.9,-62,8.322608714,DA
3061,52:54.5,-0.04,0.03,0.01,0.46,-0.16,10.9,-62,8.322608714,DA
3062,52:54.6,-0.04,0.03,0.01,0.46,-0.15,10.91,-62,8.322608714,DA
3063,52:54.6,-0.04,0.03,0.01,0.45,-0.16,10.91,-62,8.322608714,DA
3064,52:54.7,-0.04,0.03,0.01,0.45,-0.16,10.92,-62,8.322608714,DA
3065,52:54.7,-0.04,0.03,0.01,0.46,-0.16,10.92,-62,8.322608714,DA
3066,52:54.8,-0.04,0.03,0.01,0.45,-0.17,10.92,-62,8.322608714,DA
3067,52:54.9,-0.04,0.03,0.01,0.46,-0.15,10.91,-62,8.322608714,DA
3068,52:54.9,-0.04,0.03,0.01,0.46,-0.16,10.92,-62,8.322608714,DA
3069,52:55.0,-0.04,0.03,0.01,0.45,-0.16,10.9,-62,8.322608714,DA
3070,52:55.4,-0.04,0.03,0.01,0.45,-0.16,10.9,-62,8.322608714,DA
3071,52:55.1,-0.04,0.03,0.01,0.46,-0.16,10.92,-62,8.322608714,DA
3072,52:55.2,-0.04,0.03,0.01,0.45,-0.16,10.92,-62,8.322608714,DA
3073,52:55.2,-0.04,0.03,0.01,0.46,-0.16,10.92,-62,8.322608714,DA
3074,52:55.3,-0.04,0.03,0.01,0.44,-0.16,10.9,-62,8.322608714,DA
3075,52:55.3,-0.04,0.03,0.01,0.44,-0.16,10.9,-62,8.322608714,DA
3076,52:55.4,-0.04,0.03,0.01,0.45,-0.15,10.9,-62,8.322608714,DA
3077,52:55.5,-0.04,0.03,0.01,0.45,-0.15,10.91,-62,8.322608714,DA
3078,52:55.5,-0.04,0.03,0.01,0.45,-0.16,10.91,-62,8.322608714,DA
3079,52:55.6,-0.04,0.03,0.02,0.46,-0.15,10.93,-62,8.322608714,DA
3080,52:55.7,-0.04,0.03,0.01,0.45,-0.16,10.91,-62,8.322608714,DA
3081,52:55.7,-0.04,0.03,0.01,0.44,-0.15,10.92,-62,8.322608714,DA
3082,52:55.8,-0.04,0.03,0.01,0.45,-0.16,10.91,-62,8.322608714,DA
3083,52:55.8,-0.04,0.03,0.01,0.45,-0.17,10.9,-62,8.322608714,DA
3084,52:55.9,-0.04,0.03,0.01,0.46,-0.17,10.91,-62,8.322608714,DA
3085,52:56.0,-0.04,0.03,0.01,0.47,-0.16,10.89,-62,8.322608714,DA
3086,52:56.8,-0.04,0.03,0.01,0.46,-0.15,10.9,-62,8.322608714,DA
3087,52:56.6,-0.04,0.03,0.01,0.45,-0.16,10.92,-62,8.322608714,DA
3088,52:56.1,-0.04,0.03,0.02,0.46,-0.16,10.9,-62,8.322608714,DA
3089,52:56.2,-0.04,0.03,0.01,0.45,-0.15,10.92,-62,8.322608714,DA
3090,52:56.2,-0.04,0.03,0.01,0.46,-0.16,10.93,-62,8.322608714,DA
3091,52:56.3,-0.04,0.03,0.01,0.45,-0.15,10.92,-62,8.322608714,DA
3092,52:56.4,-0.04,0.03,0.01,0.46,-0.16,10.91,-62,8.322608714,DA
3093,52:56.4,-0.04,0.03,0.01,0.46,-0.15,10.93,-62,8.322608714,DA
3094,52:56.5,-0.04,0.03,0.01,0.46,-0.16,10.92,-62,8.322608714,DA
3095,52:56.5,-0.04,0.03,0.01,0.47,-0.16,10.91,-62,8.322608714,DA
3096,52:56.6,-0.04,0.03,0.01,0.46,-0.16,10.91,-62,8.322608714,DA
3097,52:56.7,-0.04,0.03,0.01,0.45,-0.16,10.91,-62,8.322608714,DA
3098,52:56.7,-0.04,0.03,0.01,0.44,-0.16,10.91,-62,8.322608714,DA
3099,52:56.8,-0.04,0.03,0.01,0.45,-0.15,10.92,-62,8.322608714,DA
3100,52:56.9,-0.04,0.03,0.01,0.46,-0.16,10.92,-62,8.322608714,DA
3101,52:56.9,-0.04,0.03,0.01,0.45,-0.15,10.92,-62,8.322608714,DA
3102,52:57.0,-0.04,0.03,0.01,0.45,-0.15,10.9,-62,8.322608714,DA
3103,52:57.4,-0.04,0.03,0.01,0.45,-0.15,10.91,-62,8.322608714,DA
3104,52:57.1,-0.04,0.03,0.01,0.43,-0.14,10.95,-62,8.322608714,DA
3105,52:57.2,0.22,-0.01,-0.02,0.42,3.76,9.74,-62,8.322608714,DA
3106,52:57.2,0.06,0.03,-0.14,0.76,4.33,9.66,-62,8.322608714,DA
3107,52:57.3,0.19,0.02,-0.12,0.64,4.75,9.4,-62,8.322608714,DA
3108,52:57.3,0.15,0.09,-0.14,1.06,3.03,10.13,-64,9.197905113,DA
3109,52:57.4,-0.18,-0.05,0.01,0.26,1.94,10.86,-64,9.197905113,DA
3110,52:57.5,-0.04,0.05,0.05,0.67,0.84,10.65,-64,9.197905113,DA
3111,52:57.5,0.02,0.01,-0.04,0.42,0.29,11.82,-64,9.197905113,DA
3112,52:57.6,-0.13,-0.05,0.11,0.01,0.58,11.07,-64,9.197905113,DA
3113,52:57.6,-0.1,0.03,0.1,0.76,0.12,9.39,-64,9.197905113,DA
3114,52:57.7,-0.4,0.04,-0.07,0.23,-4.19,10.58,-64,9.197905113,DA
3115,52:57.8,-0.13,0.08,-0.13,0.56,-4.98,10.39,-63,8.749317987,DA
3116,52:57.8,-0.23,-0.04,-0.17,0.6,-4.69,10.05,-62,8.322608714,DA
3117,52:57.9,-0.11,0.07,-0.01,0.75,-3.42,10.52,-62,8.322608714,DA
3118,52:57.9,-0.03,0.02,-0.03,0.54,-1.82,10.76,-62,8.322608714,DA
3119,52:58.0,-0.05,0.03,-0.03,0.53,-1.72,10.87,-62,8.322608714,DA
3120,52:58.5,-0.05,0.03,0.01,0.52,-1.18,11,-62,8.322608714,DA
3121,52:58.1,-0.01,0.03,0.04,0.59,0.32,10.85,-62,8.322608714,DA
3122,52:58.2,-0.05,0.03,0,0.52,-0.22,10.89,-62,8.322608714,DA
3123,52:58.2,-0.04,0.03,0.02,0.49,-0.07,10.89,-61,7.916710297,DA
3124,52:58.3,-0.04,0.03,0.01,0.51,-0.13,10.91,-61,7.916710297,DA
3125,52:58.3,-0.04,0.03,0.02,0.5,-0.08,10.91,-61,7.916710297,DA
3126,52:58.4,-0.04,0.03,0.01,0.5,-0.14,10.91,-61,7.916710297,DA
3127,52:58.5,-0.04,0.03,0.01,0.49,-0.12,10.92,-61,7.916710297,DA
3128,52:58.5,-0.04,0.03,0.01,0.5,-0.12,10.89,-61,7.916710297,DA
3129,52:58.6,-0.04,0.03,0.01,0.5,-0.12,10.91,-61,7.916710297,DA
3130,52:58.6,-0.04,0.03,0.01,0.49,-0.13,10.91,-61,7.916710297,DA
3131,52:58.7,-0.04,0.03,0.01,0.49,-0.11,10.93,-61,7.916710297,DA
3132,52:58.8,-0.04,0.03,0.01,0.5,-0.12,10.9,-61,7.916710297,DA
3133,52:58.8,-0.04,0.03,0.01,0.5,-0.12,10.91,-61,7.916710297,DA
3134,52:58.9,-0.04,0.03,0.01,0.5,-0.12,10.92,-61,7.916710297,DA
3135,52:58.9,-0.04,0.03,0.02,0.49,-0.11,10.92,-61,7.916710297,DA
3136,52:59.9,-0.04,0.03,0.01,0.49,-0.12,10.91,-61,7.916710297,DA
3137,52:59.7,-0.04,0.03,0.01,0.49,-0.12,10.91,-61,7.916710297,DA
3138,52:59.1,-0.04,0.03,0.01,0.5,-0.12,10.91,-61,7.916710297,DA
3139,52:59.2,-0.04,0.03,0.01,0.5,-0.12,10.91,-61,7.916710297,DA
3140,52:59.2,-0.04,0.03,0.01,0.5,-0.12,10.92,-61,7.916710297,DA
3141,52:59.3,-0.04,0.03,0.01,0.5,-0.12,10.91,-61,7.916710297,DA
3142,52:59.4,-0.04,0.03,0.01,0.5,-0.13,10.92,-61,7.916710297,DA
3143,52:59.4,-0.04,0.03,0.01,0.49,-0.13,10.93,-61,7.916710297,DA
3144,52:59.5,-0.04,0.03,0.01,0.5,-0.12,10.91,-61,7.916710297,DA
3145,52:59.5,-0.04,0.03,0.01,0.49,-0.12,10.92,-61,7.916710297,DA
3146,52:59.6,-0.04,0.03,0.01,0.49,-0.13,10.91,-61,7.916710297,DA
3147,52:59.7,-0.04,0.03,0.01,0.5,-0.13,10.91,-61,7.916710297,DA
3148,52:59.7,-0.04,0.03,0.01,0.49,-0.12,10.92,-61,7.916710297,DA
3149,52:59.8,-0.04,0.03,0.01,0.5,-0.11,10.91,-61,7.916710297,DA
3150,52:59.9,-0.04,0.03,0.01,0.5,-0.13,10.91,-61,7.916710297,DA
3151,52:59.9,-0.04,0.03,0.01,0.49,-0.12,10.91,-61,7.916710297,DA
3152,53:00.0,-0.04,0.03,0.01,0.49,-0.12,10.9,-61,7.916710297,DA
3153,53:00.6,-0.04,0.03,0.01,0.5,-0.12,10.91,-61,7.916710297,DA
3154,53:00.1,-0.04,0.03,0.01,0.49,-0.11,10.92,-61,7.916710297,DA
3155,53:00.2,-0.04,0.03,0.01,0.49,-0.12,10.92,-61,7.916710297,DA
3156,53:00.2,-0.04,0.03,0.01,0.49,-0.13,10.92,-61,7.916710297,DA
3157,53:00.3,-0.04,0.03,0.01,0.48,-0.13,10.91,-61,7.916710297,DA
3158,53:00.4,-0.04,0.03,0.01,0.5,-0.13,10.92,-61,7.916710297,DA
3159,53:00.4,-0.04,0.03,0.01,0.49,-0.12,10.93,-61,7.916710297,DA
3160,53:00.5,-0.04,0.03,0.01,0.49,-0.12,10.92,-61,7.916710297,DA
3161,53:00.6,-0.04,0.03,0.01,0.5,-0.11,10.92,-61,7.916710297,DA
3162,53:00.6,-0.04,0.03,0.02,0.49,-0.12,10.91,-61,7.916710297,DA
3163,53:00.7,-0.04,0.03,0.01,0.51,-0.12,10.92,-61,7.916710297,DA
3164,53:00.8,-0.04,0.03,0.01,0.5,-0.13,10.92,-61,7.916710297,DA
3165,53:00.8,-0.04,0.03,0.01,0.49,-0.13,10.91,-60,7.53060778,DA
3166,53:00.9,-0.04,0.03,0.01,0.49,-0.12,10.9,-60,7.53060778,DA
3167,53:00.9,-0.04,0.03,0.01,0.5,-0.12,10.92,-60,7.53060778,DA
3168,53:01.0,-0.04,0.03,0.01,0.5,-0.11,10.91,-60,7.53060778,DA
3169,53:01.6,-0.04,0.03,0.01,0.49,-0.12,10.93,-60,7.53060778,DA
3170,53:01.1,-0.04,0.03,0.01,0.5,-0.12,10.92,-60,7.53060778,DA
3171,53:01.2,-0.04,0.03,0.01,0.5,-0.12,10.91,-60,7.53060778,DA
3172,53:01.2,-0.04,0.03,0.01,0.5,-0.11,10.91,-60,7.53060778,DA
3173,53:01.3,-0.04,0.03,0.01,0.5,-0.13,10.9,-60,7.53060778,DA
3174,53:01.4,-0.04,0.03,0.01,0.51,-0.12,10.91,-60,7.53060778,DA
3175,53:01.4,-0.04,0.03,0.01,0.51,-0.11,10.92,-60,7.53060778,DA
3176,53:01.5,-0.04,0.03,0.01,0.5,-0.12,10.92,-60,7.53060778,DA
3177,53:01.6,-0.04,0.03,0.01,0.5,-0.11,10.9,-60,7.53060778,DA
3178,53:01.6,-0.04,0.03,0.01,0.5,-0.11,10.91,-60,7.53060778,DA
3179,53:01.7,0,0.03,0.01,0.44,2.61,12.54,-60,7.53060778,DA
3180,53:01.7,-0.17,0.1,0.04,0.41,5.03,14.21,-60,7.53060778,DA
3181,53:01.8,-0.14,0.1,-0.12,0.34,4.84,12.14,-60,7.53060778,DA
3182,53:01.9,-0.03,0,-0.17,0.53,3.59,13.74,-60,7.53060778,DA
3183,53:01.9,-0.08,0.17,-0.07,-0.1,2.39,12.42,-60,7.53060778,DA
3184,53:02.0,-0.12,0.04,-0.02,0.64,1.83,10.96,-60,7.53060778,DA
3185,53:02.5,-0.05,-0.04,0.02,0.72,0.68,9.83,-60,7.53060778,DA
3186,53:02.1,-0.04,0.14,0.12,0.31,0.01,11.08,-60,7.53060778,DA
3187,53:02.2,-0.16,0.04,0,0.07,-0.14,11.09,-60,7.53060778,DA
3188,53:02.2,-0.21,-0.01,0,0.47,-4.48,11.41,-60,7.53060778,DA
3189,53:02.3,-0.17,0.09,-0.09,0.6,-5.43,10.84,-60,7.53060778,DA
3190,53:02.4,-0.03,0,-0.09,0.76,-4.59,10.93,-61,7.916710297,DA
3191,53:02.4,0.03,0.07,0,0.45,-2.17,10.93,-62,8.322608714,DA
3192,53:02.5,-0.03,0.05,0.01,0.44,-1.47,10.68,-62,8.322608714,DA
3193,53:02.6,-0.03,0.04,0.02,0.52,-1.69,10.79,-63,8.749317987,DA
3194,53:02.6,0.02,0.04,0.03,0.48,-0.13,10.94,-63,8.749317987,DA
3195,53:02.7,-0.04,0.03,0.02,0.47,0.14,10.91,-64,9.197905113,DA
3196,53:02.7,-0.04,0.04,0.01,0.46,-0.15,10.91,-65,9.669491793,DA
3197,53:02.8,-0.04,0.03,0.02,0.45,-0.1,10.92,-65,9.669491793,DA
3198,53:02.9,-0.04,0.03,0.01,0.44,-0.09,10.91,-66,10.16525724,DA
3199,53:02.9,-0.04,0.03,0.02,0.44,-0.06,10.9,-66,10.16525724,DA
3200,53:03.0,-0.04,0.03,0.01,0.44,-0.09,10.9,-66,10.16525724,DA
3201,53:03.3,-0.04,0.03,0.02,0.45,-0.08,10.91,-66,10.16525724,DA
3202,53:04.0,-0.04,0.03,0.01,0.44,-0.1,10.92,-66,10.16525724,DA
3203,53:03.2,-0.04,0.03,0.01,0.45,-0.09,10.91,-67,10.68644112,DA
3204,53:03.2,-0.04,0.03,0.01,0.44,-0.07,10.91,-67,10.68644112,DA
3205,53:03.3,-0.04,0.03,0.01,0.44,-0.08,10.91,-67,10.68644112,DA
3206,53:03.3,-0.04,0.03,0.01,0.43,-0.08,10.91,-67,10.68644112,DA
3207,53:03.4,-0.04,0.03,0.01,0.45,-0.09,10.9,-67,10.68644112,DA
3208,53:03.4,-0.04,0.03,0.01,0.44,-0.09,10.91,-67,10.68644112,DA
3209,53:03.5,-0.04,0.03,0.01,0.45,-0.08,10.93,-67,10.68644112,DA
3210,53:03.6,-0.04,0.03,0.01,0.45,-0.09,10.93,-67,10.68644112,DA
3211,53:03.6,-0.04,0.03,0.01,0.44,-0.08,10.91,-67,10.68644112,DA
3212,53:03.7,-0.04,0.03,0.01,0.45,-0.08,10.91,-68,11.23434667,DA
3213,53:03.7,-0.04,0.03,0.01,0.45,-0.09,10.91,-68,11.23434667,DA
3214,53:03.8,-0.04,0.03,0.01,0.44,-0.09,10.92,-68,11.23434667,DA
3215,53:03.9,-0.04,0.03,0.01,0.45,-0.09,10.9,-68,11.23434667,DA
3216,53:03.9,-0.04,0.03,0.01,0.45,-0.08,10.91,-68,11.23434667,DA
3217,53:04.0,-0.04,0.03,0.02,0.44,-0.09,10.92,-68,11.23434667,DA
3218,53:04.3,-0.04,0.03,0.01,0.45,-0.08,10.92,-68,11.23434667,DA
3219,53:04.9,-0.04,0.03,0.01,0.45,-0.08,10.92,-68,11.23434667,DA
3220,53:04.2,-0.04,0.03,0.01,0.44,-0.1,10.92,-68,11.23434667,DA
3221,53:04.2,-0.04,0.03,0.01,0.45,-0.09,10.89,-69,11.81034395,DA
3222,53:04.3,-0.04,0.03,0.02,0.44,-0.09,10.91,-70,12.41587323,DA
3223,53:04.3,-0.04,0.03,0.01,0.45,-0.09,10.9,-70,12.41587323,DA
3224,53:04.4,-0.04,0.03,0.02,0.45,-0.1,10.9,-70,12.41587323,DA
3225,53:04.5,-0.04,0.03,0.01,0.44,-0.08,10.9,-70,12.41587323,DA
3226,53:04.5,-0.04,0.03,0.01,0.44,-0.09,10.91,-70,12.41587323,DA
3227,53:04.6,-0.04,0.03,0.01,0.44,-0.09,10.91,-70,12.41587323,DA
3228,53:04.7,-0.04,0.03,0.01,0.43,-0.08,10.91,-70,12.41587323,DA
3229,53:04.7,-0.04,0.03,0.01,0.45,-0.09,10.9,-70,12.41587323,DA
3230,53:04.8,-0.04,0.03,0.01,0.45,-0.09,10.9,-70,12.41587323,DA
3231,53:04.8,-0.04,0.03,0.01,0.44,-0.09,10.91,-70,12.41587323,DA
3232,53:04.9,-0.04,0.03,0.01,0.44,-0.08,10.9,-70,12.41587323,DA
3233,53:04.9,-0.04,0.03,0.01,0.44,-0.08,10.91,-70,12.41587323,DA
3234,53:05.4,-0.04,0.03,0.01,0.43,-0.09,10.91,-69,11.81034395,DA
3235,53:05.7,-0.04,0.03,0.01,0.44,-0.09,10.91,-69,11.81034395,DA
3236,53:05.1,-0.04,0.03,0.01,0.44,-0.09,10.91,-69,11.81034395,DA
3237,53:05.2,-0.04,0.03,0.01,0.43,-0.08,10.92,-69,11.81034395,DA
3238,53:05.2,-0.04,0.03,0.01,0.44,-0.08,10.92,-69,11.81034395,DA
3239,53:05.3,-0.04,0.03,0.01,0.44,-0.09,10.91,-69,11.81034395,DA
3240,53:05.4,-0.04,0.03,0.01,0.45,-0.1,10.93,-69,11.81034395,DA
3241,53:05.4,-0.04,0.03,0.01,0.45,-0.08,10.93,-69,11.81034395,DA
3242,53:05.5,-0.04,0.03,0.01,0.45,-0.08,10.92,-69,11.81034395,DA
3243,53:05.5,-0.04,0.03,0.01,0.45,-0.09,10.91,-69,11.81034395,DA
3244,53:05.6,-0.04,0.03,0.01,0.45,-0.09,10.92,-69,11.81034395,DA
3245,53:05.7,-0.04,0.03,0.01,0.44,-0.08,10.92,-69,11.81034395,DA
3246,53:05.7,-0.04,0.03,0.01,0.44,-0.09,10.92,-69,11.81034395,DA
3247,53:05.8,0.05,0.05,0.02,0.03,4.49,9.71,-69,11.81034395,DA
3248,53:05.9,0.18,-0.03,0.09,0.28,5.95,10.61,-69,11.81034395,DA
3249,53:05.9,0.08,-0.05,-0.06,0.41,5.09,11.18,-68,11.23434667,DA
3250,53:06.0,-0.08,0.01,-0.2,1.37,3.13,11.27,-68,11.23434667,DA
3251,53:06.4,-0.05,0.27,-0.03,0.58,1.72,10.93,-66,10.16525724,DA
3252,53:06.1,-0.06,-0.1,0.02,0,1.14,9.15,-63,8.749317987,DA
3253,53:06.2,-0.09,-0.07,0.06,0.6,0.39,10.36,-63,8.749317987,DA
3254,53:06.2,0.05,0.22,0.05,0.3,-0.08,11.08,-62,8.322608714,DA
3255,53:06.3,-0.35,0.01,0,0.29,-4.39,9.36,-62,8.322608714,DA
3256,53:06.3,-0.23,-0.04,0.1,0.67,-3.93,9.2,-61,7.916710297,DA
3257,53:06.4,-0.13,0.06,0.04,0.76,-3.85,10.23,-61,7.916710297,DA
3258,53:06.5,0.06,-0.03,-0.09,0.59,-2.38,10.56,-60,7.53060778,DA
3259,53:06.5,-0.05,0.01,0.03,0.51,-1.64,10.86,-60,7.53060778,DA
3260,53:06.6,-0.05,0.01,-0.01,0.44,-1.51,10.79,-60,7.53060778,DA
3261,53:06.7,0.03,0.02,0.01,0.51,-0.49,10.68,-60,7.53060778,DA
3262,53:06.7,-0.02,0.04,0,0.48,0.08,10.86,-60,7.53060778,DA
3263,53:06.8,-0.04,0.03,0.01,0.51,-0.1,10.92,-60,7.53060778,DA
3264,53:06.8,-0.04,0.03,0.01,0.55,-0.15,10.89,-60,7.53060778,DA
3265,53:06.9,-0.04,0.03,0.01,0.54,-0.19,10.92,-60,7.53060778,DA
3266,53:07.0,-0.04,0.03,0.01,0.54,-0.19,10.91,-60,7.53060778,DA
3267,53:07.2,-0.04,0.03,0.01,0.55,-0.18,10.91,-60,7.53060778,DA
3268,53:07.9,-0.04,0.03,0.01,0.54,-0.18,10.9,-60,7.53060778,DA
3269,53:07.1,-0.04,0.03,0.01,0.55,-0.17,10.9,-60,7.53060778,DA
3270,53:07.2,-0.04,0.03,0.01,0.54,-0.18,10.92,-60,7.53060778,DA
3271,53:07.3,-0.04,0.03,0.01,0.54,-0.18,10.91,-60,7.53060778,DA
3272,53:07.3,-0.04,0.03,0.01,0.54,-0.18,10.89,-60,7.53060778,DA
3273,53:07.4,-0.04,0.03,0.02,0.54,-0.17,10.91,-60,7.53060778,DA
3274,53:07.5,-0.04,0.03,0.01,0.53,-0.17,10.91,-60,7.53060778,DA
